Sample,Sim_Id,AgeBin,Gender,Population,Province,Result,Year,two_sigma,weight
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Male,8746.0,Swaziland,3679.302927070391,2013.5,1749.2,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Male,8834.0,Swaziland,3546.5445740317687,2014.5,1766.8000000000004,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[60:65),Male,8929.0,Swaziland,3508.613616020734,2015.5,1785.8000000000004,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Female,7207.0,Swaziland,10696.530159111859,2000.5,1441.4,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Female,7342.0,Swaziland,10848.253991155998,2001.5,1468.4,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Female,7471.0,Swaziland,11018.943302205656,2002.5,1494.2,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Female,7597.0,Swaziland,11132.73617623876,2003.5,1519.4,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Female,7722.0,Swaziland,10962.046865189104,2004.5,1544.4,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Female,7849.0,Swaziland,11360.32192430497,2005.5,1569.8000000000004,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Female,7900.0,Swaziland,11075.839739222209,2006.5,1580.0,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Female,7972.0,Swaziland,10772.392075133928,2007.5,1594.4,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Female,8073.0,Swaziland,10999.977823200139,2008.5,1614.6,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Female,8222.0,Swaziland,11056.874260216691,2009.5,1644.4,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Female,8425.0,Swaziland,11075.839739222209,2010.5,1685.0,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Female,8603.0,Swaziland,10753.42659612841,2011.5,1720.6,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Female,8839.0,Swaziland,10487.909890051167,2012.5,1767.8000000000004,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Female,9120.0,Swaziland,9710.32525082495,2013.5,1824.0,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Female,9433.0,Swaziland,9141.360880659426,2014.5,1886.6,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Female,9768.0,Swaziland,8724.12034253804,2015.5,1953.6,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Male,6077.0,Swaziland,6372.400945853873,2000.5,1215.4,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Male,6191.0,Swaziland,6524.124777898013,2001.5,1238.2,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Male,6255.0,Swaziland,7244.8129801076775,2002.5,1251.0,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Male,6254.0,Swaziland,6998.26175303595,2003.5,1250.8000000000004,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Male,6172.0,Swaziland,7244.8129801076775,2004.5,1234.4,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Male,6015.0,Swaziland,6713.779567953188,2005.5,1203.0,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Male,6050.0,Swaziland,6163.780676793181,2006.5,1210.0,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Male,6064.0,Swaziland,5727.574659666279,2007.5,1212.8,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Male,6077.0,Swaziland,5556.885348616622,2008.5,1215.4,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Male,6126.0,Swaziland,5462.057953589034,2009.5,1225.2,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Male,6222.0,Swaziland,5329.299600550412,2010.5,1244.4,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Male,6326.0,Swaziland,5196.541247511789,2011.5,1265.2,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Male,6470.0,Swaziland,4874.128104417992,2012.5,1294.0,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Male,6631.0,Swaziland,4589.64591933523,2013.5,1326.2,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Male,6782.0,Swaziland,4210.33633922488,2014.5,1356.4,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[65:70),Male,6912.0,Swaziland,3887.9231961310834,2015.5,1382.4,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Female,5216.0,Swaziland,5898.263970715936,2000.5,1043.2,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Female,5312.0,Swaziland,6656.883130936635,2001.5,1062.4,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Female,5393.0,Swaziland,7415.502291157335,2002.5,1078.6,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Female,5476.0,Swaziland,8022.397619333894,2003.5,1095.2,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Female,5579.0,Swaziland,8799.98225856011,2004.5,1115.8,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Female,5710.0,Swaziland,8743.085821543558,2005.5,1142.0,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Female,5786.0,Swaziland,8743.085821543558,2006.5,1157.2,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Female,5891.0,Swaziland,9008.602527620804,2007.5,1178.2,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Female,6018.0,Swaziland,9046.533485631839,2008.5,1203.6,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Female,6155.0,Swaziland,8667.223905521489,2009.5,1231.0,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Female,6293.0,Swaziland,9008.602527620804,2010.5,1258.6,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Female,6365.0,Swaziland,8951.70609060425,2011.5,1273.0,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Female,6445.0,Swaziland,8818.947737565628,2012.5,1289.0,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Female,6544.0,Swaziland,9312.050191709082,2013.5,1308.8000000000004,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Female,6686.0,Swaziland,9349.981149720117,2014.5,1337.2,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Female,6875.0,Swaziland,9217.222796681495,2015.5,1375.0,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Male,3600.0,Swaziland,3167.234993921419,2000.5,720.0,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Male,3702.0,Swaziland,3698.2684060759084,2001.5,740.4000000000002,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Male,3776.0,Swaziland,4001.7160701641883,2002.5,755.2,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Male,3814.0,Swaziland,4646.5423563517825,2003.5,762.8000000000002,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Male,3818.0,Swaziland,4608.611398340748,2004.5,763.6,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Male,3793.0,Swaziland,4551.714961324195,2005.5,758.6,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Male,3919.0,Swaziland,4741.36975137937,2006.5,783.8000000000002,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Male,4071.0,Swaziland,5025.8519364621325,2007.5,814.1999999999998,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Male,4228.0,Swaziland,4968.955499445579,2008.5,845.6,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Male,4358.0,Swaziland,5234.472205522825,2009.5,871.6,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Male,4452.0,Swaziland,4836.1971464069575,2010.5,890.4000000000002,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Male,4505.0,Swaziland,4153.439902208328,2011.5,901.0,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Male,4528.0,Swaziland,3868.957717125566,2012.5,905.6,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Male,4549.0,Swaziland,3755.164843092461,2013.5,909.8,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Male,4597.0,Swaziland,3489.6481370152164,2014.5,919.4,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[70:75),Male,4678.0,Swaziland,3546.5445740317687,2015.5,935.6,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Female,3260.0,Swaziland,3224.131430937972,2000.5,652.0,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Female,3353.0,Swaziland,3318.958825965559,2001.5,670.6,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Female,3427.0,Swaziland,3432.7516999986638,2002.5,685.4000000000002,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Female,3492.0,Swaziland,3774.1303220979785,2003.5,698.4000000000002,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Female,3558.0,Swaziland,4020.6815491697057,2004.5,711.6,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Female,3639.0,Swaziland,4589.64591933523,2005.5,727.8000000000002,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Female,3703.0,Swaziland,5120.6793314897195,2006.5,740.6,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Female,3772.0,Swaziland,5462.057953589034,2007.5,754.4000000000002,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Female,3847.0,Swaziland,6049.987802760076,2008.5,769.4000000000002,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Female,3935.0,Swaziland,6751.710525964223,2009.5,787.0,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Female,4033.0000000000014,Swaziland,6789.641483975258,2010.5,806.6000000000001,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Female,4126.0,Swaziland,6846.53792099181,2011.5,825.2,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Female,4224.0,Swaziland,6941.365316019398,2012.5,844.8000000000002,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Female,4328.0,Swaziland,6713.779567953188,2013.5,865.6,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Female,4430.0,Swaziland,6637.917651931118,2014.5,886.0,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Female,4530.0,Swaziland,7017.227232041468,2015.5,906.0,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Male,2140.0,Swaziland,1043.1013453034614,2000.5,428.0,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Male,2173.0,Swaziland,1194.8251773476013,2001.5,434.6,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Male,2174.0,Swaziland,1384.479967402776,2002.5,434.8,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Male,2165.0,Swaziland,1384.479967402776,2003.5,433.0,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Male,2155.0,Swaziland,1555.1692784524334,2004.5,431.0,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Male,2141.0,Swaziland,2048.271732595888,2005.5,428.2000000000001,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Male,2191.0,Swaziland,2446.546791711755,2006.5,438.2000000000001,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Male,2242.0,Swaziland,2655.1670607724473,2007.5,448.4,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Male,2296.0,Swaziland,2920.683766849692,2008.5,459.2000000000001,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Male,2359.0,Swaziland,2787.9254138110696,2009.5,471.8,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Male,2436.0,Swaziland,2806.890892816587,2010.5,487.2000000000001,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Male,2552.0,Swaziland,3015.5111618772794,2011.5,510.4,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Male,2675.0,Swaziland,3299.9933469600414,2012.5,535.0,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Male,2785.0,Swaziland,3148.2695149159017,2013.5,557.0,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Male,2866.0,Swaziland,3451.717179004181,2014.5,573.2,1.0
16,3a782597-b538-eb11-a2dd-c4346bcb7271,[75:80),Male,2912.0,Swaziland,2958.6147248607267,2015.5,582.4,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Female,78173.0,Swaziland,89922.98588754422,2000.5,15634.6,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Female,78177.0,Swaziland,88681.26287549445,2001.5,15635.4,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Female,78027.0,Swaziland,89200.19189545554,2002.5,15605.4,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Female,77882.0,Swaziland,88514.46426193553,2003.5,15576.4,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Female,78028.0,Swaziland,89422.59004686745,2004.5,15605.6,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Female,78662.0,Swaziland,90516.04762464261,2005.5,15732.4,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Female,79231.0,Swaziland,93333.09087586,2006.5,15846.2,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Female,80187.0,Swaziland,94593.34706719409,2007.5,16037.4,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Female,81412.0,Swaziland,96687.59632632279,2008.5,16282.4,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Female,82714.0,Swaziland,99041.31009543205,2009.5,16542.8,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Female,84009.0,Swaziland,99467.57321897152,2010.5,16801.8,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Female,85648.0,Swaziland,100060.63495606992,2011.5,17129.600000000002,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Female,86680.0,Swaziland,100764.89576887427,2012.5,17336.0,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Female,87322.0,Swaziland,101895.41970521808,2013.5,17464.4,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Female,87880.0,Swaziland,101079.95981670778,2014.5,17576.0,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Female,88597.0,Swaziland,102043.68513949268,2015.5,17719.4,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Male,79114.0,Swaziland,89459.6564054361,2000.5,15822.8,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Male,79146.0,Swaziland,90330.71583179936,2001.5,15829.2,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Male,79010.0,Swaziland,89274.32461259284,2002.5,15802.0,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Male,78865.0,Swaziland,88106.73431768038,2003.5,15773.0,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Male,78999.0,Swaziland,89088.9928197496,2004.5,15799.8,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Male,79615.0,Swaziland,89978.58542539719,2005.5,15923.0,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Male,80328.0,Swaziland,90423.381728221,2006.5,16065.6,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Male,81332.0,Swaziland,92202.56693951618,2007.5,16266.4,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Male,82539.0,Swaziland,94519.21435005678,2008.5,16507.8,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Male,83796.0,Swaziland,97021.19355344064,2009.5,16759.2,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Male,85052.0,Swaziland,97781.05390409796,2010.5,17010.4,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Male,86745.0,Swaziland,97947.85251765688,2011.5,17349.0,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Male,87802.0,Swaziland,98503.84789618662,2012.5,17560.4,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Male,88448.0,Swaziland,98967.17737829474,2013.5,17689.600000000002,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Male,89001.0,Swaziland,98837.44512330447,2014.5,17800.2,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[0:5),Male,89715.0,Swaziland,100616.63033459966,2015.5,17943.0,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Female,77644.0,Swaziland,83807.03672371701,2000.5,15528.8,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Female,77848.0,Swaziland,85067.2929150511,2001.5,15569.6,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Female,77578.0,Swaziland,83936.76897870729,2002.5,15515.6,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Female,77122.0,Swaziland,85808.6200864241,2003.5,15424.4,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Female,76782.0,Swaziland,86642.61315421872,2004.5,15356.4,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Female,76705.0,Swaziland,87217.14171203278,2005.5,15341.0,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Female,76431.0,Swaziland,86549.94725779709,2006.5,15286.2,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Female,76179.0,Swaziland,87736.07073199388,2007.5,15235.8,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Female,75952.0,Swaziland,87087.40945704251,2008.5,15190.4,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Female,75765.0,Swaziland,87161.54217417982,2009.5,15153.0,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Female,75638.0,Swaziland,88162.33385553336,2010.5,15127.6,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Female,75319.0,Swaziland,87328.34078773874,2011.5,15063.8,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Female,75195.0,Swaziland,87550.73893915063,2012.5,15039.0,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Female,75239.0,Swaziland,87291.27442917008,2013.5,15047.8,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Female,75475.0,Swaziland,88014.06842125875,2014.5,15095.0,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Female,75983.0,Swaziland,89274.32461259284,2015.5,15196.6,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Male,78034.0,Swaziland,80545.19716967584,2000.5,15606.8,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Male,78379.0,Swaziland,81267.99116176451,2001.5,15675.8,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Male,78267.0,Swaziland,82194.65012598076,2002.5,15653.4,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Male,77935.0,Swaziland,83380.77360017755,2003.5,15587.0,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Male,77669.0,Swaziland,83621.70493087376,2004.5,15533.8,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Male,77615.0,Swaziland,83992.36851656027,2005.5,15523.0,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Male,77256.0,Swaziland,83714.3708272954,2006.5,15451.2,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Male,76914.0,Swaziland,84566.89707437433,2007.5,15382.8,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Male,76585.0,Swaziland,84529.83071580569,2008.5,15317.0,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Male,76296.0,Swaziland,84789.29522578623,2009.5,15259.2,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Male,76077.0,Swaziland,87105.94263632684,2010.5,15215.4,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Male,75712.0,Swaziland,87958.46888340579,2011.5,15142.4,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Male,75577.0,Swaziland,87235.67489131712,2012.5,15115.4,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Male,75634.0,Swaziland,86012.48505855167,2013.5,15126.8,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Male,75896.0,Swaziland,86883.54448491494,2014.5,15179.2,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[10:15),Male,76422.0,Swaziland,87884.33616626848,2015.5,15284.4,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Female,65980.0,Swaziland,69610.62139192417,2000.5,13196.0,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Female,67539.0,Swaziland,72205.26649172965,2001.5,13507.8,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Female,68833.0,Swaziland,75189.10835650595,2002.5,13766.6,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Female,69905.0,Swaziland,76560.563623546,2003.5,13981.0,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Female,70828.0,Swaziland,79118.14236478282,2004.5,14165.6,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Female,71718.0,Swaziland,80563.73034896016,2005.5,14343.6,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Female,72814.0,Swaziland,81731.32064387263,2006.5,14562.8,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Female,73822.0,Swaziland,80600.79670752882,2007.5,14764.4,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Female,74698.0,Swaziland,82491.18099452995,2008.5,14939.6,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Female,75410.0,Swaziland,82954.51047663807,2009.5,15082.0,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Female,75941.0,Swaziland,83399.30677946187,2010.5,15188.2,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Female,75857.0,Swaziland,82695.04596665752,2011.5,15171.4,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Female,75663.0,Swaziland,83973.83533727593,2012.5,15132.6,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Female,75392.0,Swaziland,83473.43949659917,2013.5,15078.4,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Female,75111.0,Swaziland,83399.30677946187,2014.5,15022.2,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Female,74884.0,Swaziland,84733.69568793326,2015.5,14976.8,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Male,64908.0,Swaziland,67738.77028420736,2000.5,12981.6,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Male,66627.0,Swaziland,70129.55041188527,2001.5,13325.4,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Male,68201.0,Swaziland,72464.7310017102,2002.5,13640.2,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Male,69669.0,Swaziland,75485.63922505516,2003.5,13933.8,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Male,71033.0,Swaziland,76820.02813352655,2004.5,14206.6,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Male,72321.0,Swaziland,78043.21796629198,2005.5,14464.2,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Male,73633.0,Swaziland,78988.41010979254,2006.5,14726.6,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Male,74697.0,Swaziland,80063.3345082834,2007.5,14939.4,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Male,75519.0,Swaziland,80915.86075536233,2008.5,15103.8,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Male,76132.0,Swaziland,81045.5930103526,2009.5,15226.4,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Male,76554.0,Swaziland,81267.99116176451,2010.5,15310.8,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Male,76345.0,Swaziland,81138.25890677424,2011.5,15269.0,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Male,76023.0,Swaziland,81545.98885102938,2012.5,15204.6,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Male,75634.0,Swaziland,81583.05520959802,2013.5,15126.8,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Male,75259.0,Swaziland,81972.25197456885,2014.5,15051.8,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[15:20),Male,74970.0,Swaziland,83695.83764801106,2015.5,14994.0,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[20:25),Female,51231.0,Swaziland,56730.061789318395,2000.5,10246.2,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[20:25),Female,52727.0,Swaziland,58972.5764827217,2001.5,10545.4,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[20:25),Female,54162.0,Swaziland,61066.825741850414,2002.5,10832.4,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[20:25),Female,55576.0,Swaziland,64458.39755088186,2003.5,11115.2,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[20:25),Female,57047.0,Swaziland,65774.25328006892,2004.5,11409.4,1.0
2,2c782597-b538-eb11-a2dd-c4346bcb7271,[20:25),Female,58646.0,Swaziland,67942.63525633494,2005.5,11729.2,1.0
